Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
58656,11509,2653,2054,-5495,2932,-2022.0,-1366.0
58672,11510,2692,2062,-5771,2420,-2389.0,-1631.0
58688,11511,2936,2189,-5709,2074,-1821.0,-1710.0
58704,11512,2558,2170,-5572,1938,-1729.0,-1960.0
58720,11513,2388,2280,-5786,1590,-1857.0,-2226.0
58736,11514,2143,2314,-5898,1176,-2110.0,-2300.0
58752,11515,2481,2202,-5692,1031,-1523.0,-2222.0
58768,11516,2834,2234,-5721,1087,-187.0,-2158.0
58784,11517,2307,2346,-5614,1065,584.0,-2264.0
58800,11518,1846,2522,-5645,793,321.0,-2546.0
58816,11519,1702,2640,-5598,480,120.0,-2696.0
58832,11520,1564,2670,-5609,232,479.0,-2756.0
58848,11521,1272,2742,-5472,-10,925.0,-2758.0
58864,11522,905,2703,-5319,-321,821.0,-2717.0
58880,11523,785,2624,-5202,-582,844.0,-2624.0
58896,11524,657,2644,-5062,-749,989.0,-2517.0
58912,11525,558,2637,-4973,-966,1200.0,-2426.0
58928,11526,270,2588,-4833,-1191,1193.0,-2361.0
58945,11527,94,2532,-4733,-1469,1030.0,-2261.0
58960,11528,38,2391,-4559,-1643,1059.0,-2053.0
58976,11529,-8,2315,-4220,-1756,1167.0,-1889.0
58992,11530,-190,2160,-3999,-1881,1119.0,-1752.0
59008,11531,-317,2041,-3881,-1934,1002.0,-1582.0
59024,11532,-409,1951,-3680,-1986,903.0,-1398.0
59040,11533,-537,1835,-3451,-2093,691.0,-1239.0
59056,11534,-500,1666,-3131,-2160,513.0,-1082.0
59072,11535,-484,1462,-2834,-2106,318.0,-858.0
59088,11536,-421,1226,-2542,-1998,212.0,-607.0
59104,11537,-162,1073,-2188,-1746,277.0,-366.0
59120,11538,11,875,-1915,-1351,584.0,-89.0
59136,11539,134,734,-1891,-965,951.0,176.0
59152,11540,-144,705,-1876,-785,914.0,197.0
59168,11541,-61,650,-2070,-600,619.0,322.0
59184,11542,61,559,-2049,-441,505.0,473.0
59200,11543,310,485,-2208,-268,335.0,541.0
59216,11544,599,460,-2448,-163,309.0,437.0
59232,11545,704,453,-2613,-134,307.0,270.0
59248,11546,710,421,-2620,-97,234.0,162.0
59264,11547,825,325,-2837,98,248.0,182.0
59280,11548,838,413,-3055,255,424.0,188.0
59297,11549,652,482,-3388,317,257.0,166.0
59312,11550,516,513,-3514,274,-52.0,116.0
59328,11551,613,474,-3665,240,-201.0,133.0
59344,11552,687,545,-3696,250,-54.0,210.0
59361,11553,704,465,-3678,276,-83.0,222.0
59376,11554,777,471,-3785,325,-84.0,230.0
59392,11555,797,521,-3922,374,-35.0,268.0
59408,11556,835,558,-3999,383,111.0,258.0
59424,11557,849,589,-3960,377,208.0,213.0
59440,11558,756,657,-3982,333,243.0,148.0
59456,11559,645,644,-4003,262,68.0,110.0
59472,11560,726,648,-4053,212,57.0,80.0
59488,11561,704,688,-4017,150,72.0,21.0
59504,11562,636,707,-3953,89,56.0,-28.0
59520,11563,572,680,-3855,35,34.0,-49.0
59536,11564,605,647,-3922,50,105.0,-1.0
59552,11565,593,691,-3842,69,304.0,55.0
59568,11566,505,708,-3743,52,355.0,74.0
59584,11567,480,684,-3742,16,244.0,47.0
59600,11568,508,670,-3708,-17,106.0,29.0
59616,11569,528,662,-3608,-41,-20.0,3.0
59632,11570,586,613,-3548,-34,-133.0,-31.0
59649,11571,660,606,-3476,27,-20.0,-32.0
59664,11572,655,623,-3473,97,148.0,-12.0
59680,11573,526,606,-3532,183,215.0,13.0
59696,11574,452,655,-3613,206,118.0,1.0
59712,11575,471,693,-3697,230,90.0,44.0
59728,11576,472,672,-3725,220,111.0,59.0
59744,11577,501,691,-3806,223,213.0,58.0
59760,11578,470,769,-3726,226,185.0,56.0
Order,True,Max_Delay,17,Out_Range,0,,
2945,12123,258,1082,-3791,18,-100.0,-68.0
2961,12124,218,1043,-3829,-14,-119.0,-96.0
2977,12125,232,1058,-3807,-50,-167.0,-96.0
2993,12126,297,1023,-3825,-60,-168.0,-89.0
3009,12127,321,991,-3774,-61,-155.0,-110.0
3025,12128,302,999,-3755,-47,-177.0,-108.0
3041,12129,319,1002,-3789,-26,-117.0,-60.0
3057,12130,264,972,-3763,-16,-173.0,-43.0
3073,12131,250,999,-3831,-20,-429.0,-68.0
3089,12132,71,1148,-3879,-134,-1050.0,-105.0
3105,12133,236,1086,-4016,-221,-1662.0,-90.0
3121,12134,729,904,-4347,-141,-1700.0,23.0
3138,12135,936,1034,-4797,-10,-1382.0,100.0
3153,12136,1185,1130,-5400,67,-1312.0,102.0
3169,12137,1238,1415,-5728,217,-559.0,219.0
3185,12138,1243,1680,-6237,-55,247.0,119.0
3201,12139,751,1913,-6247,-559,599.0,-124.0
3217,12140,285,1915,-6171,-1218,307.0,-517.0
3233,12141,69,1946,-5876,-1951,113.0,-809.0
3250,12142,-184,1845,-5358,-2375,177.0,-898.0
3265,12143,-521,1668,-5054,-2578,283.0,-848.0
3281,12144,-656,1541,-4659,-2699,300.0,-755.0
3297,12145,-919,1422,-4286,-2780,166.0,-628.0
3313,12146,-1157,1280,-4039,-2845,-4.0,-446.0
3329,12147,-1219,1112,-3625,-2824,-83.0,-216.0
3345,12148,-1223,967,-3391,-2765,-25.0,105.0
3361,12149,-1229,796,-3020,-2672,-148.0,399.0
3377,12150,-1055,657,-2729,-2546,-262.0,615.0
3393,12151,-888,497,-2402,-2384,-327.0,743.0
3409,12152,-780,358,-2208,-2227,-185.0,836.0
3425,12153,-781,255,-1918,-2000,13.0,972.0
3441,12154,-805,149,-1743,-1855,114.0,1087.0
3457,12155,-872,98,-1537,-1608,147.0,1200.0
3473,12156,-888,-4,-1343,-1370,329.0,1375.0
3489,12157,-938,-16,-1057,-1094,306.0,1552.0
3505,12158,-911,-50,-807,-717,33.0,1773.0
3537,12160,-596,-211,-576,-65,-763.0,2181.0
3553,12161,-281,-197,-592,382,-723.0,2392.0
3569,12162,-119,-131,-659,884,-758.0,2620.0
3585,12163,245,-45,-819,1332,-755.0,2750.0
3601,12164,617,-24,-980,1689,-903.0,2891.0
3617,12165,1152,54,-1071,2150,-843.0,3057.0
3633,12166,1602,142,-1437,2509,-807.0,2993.0
3649,12167,1974,311,-1793,2872,-628.0,2796.0
3665,12168,2492,457,-2071,3118,-482.0,2664.0
3681,12169,2750,492,-2413,3166,-213.0,2398.0
3697,12170,2968,732,-2511,3313,-73.0,2044.0
3713,12171,3362,684,-2852,3563,62.0,1915.0
3729,12172,3381,906,-3287,3722,-34.0,1620.0
3745,12173,3368,1111,-3621,3705,-773.0,1239.0
3762,12174,3733,993,-3946,3510,-1785.0,770.0
3777,12175,4416,1260,-4655,3532,-1353.0,394.0
3793,12176,4039,1353,-5213,3442,-615.0,-34.0
3809,12177,3574,1679,-5521,3054,-686.0,-502.0
3825,12178,3201,1699,-5790,2549,-1282.0,-908.0
3841,12179,3344,1706,-5644,1923,-1786.0,-1231.0
3858,12180,3806,1514,-5971,1783,-760.0,-1352.0
3873,12181,3311,1628,-6253,1737,548.0,-1641.0
3889,12182,2228,2136,-6254,1403,157.0,-2019.0
3905,12183,1963,2273,-6071,652,-1280.0,-2408.0
3921,12184,2464,2103,-6021,14,-1784.0,-2610.0
3937,12185,2688,1905,-5834,-52,-814.0,-2534.0
3953,12186,2605,1983,-5424,-111,288.0,-2626.0
3969,12187,2230,1924,-5002,-104,273.0,-2837.0
3985,12188,2101,1943,-4844,-149,222.0,-2960.0
4001,12189,1982,1862,-4573,-67,428.0,-3024.0
4017,12190,1795,1816,-4531,68,882.0,-3088.0
4033,12191,1435,1885,-4604,242,1356.0,-3069.0
4049,12192,618,2137,-5002,379,1273.0,-3042.0
4065,12193,71,2329,-5192,64,595.0,-2908.0
4081,12194,-25,2415,-5432,-528,209.0,-2666.0
4097,12195,-118,2328,-5107,-1040,207.0,-2430.0
4113,12196,-212,2121,-4918,-1317,166.0,-2265.0
4129,12197,-307,1968,-4756,-1465,60.0,-2075.0
4145,12198,-278,1870,-4680,-1583,26.0,-1852.0
4162,12199,-160,1786,-4485,-1590,345.0,-1582.0
4177,12200,-229,1773,-4458,-1548,793.0,-1302.0
4193,12201,-466,1764,-4295,-1637,788.0,-1062.0
4209,12202,-505,1679,-4193,-1792,528.0,-845.0
4225,12203,-364,1534,-3792,-1960,368.0,-635.0
4241,12204,-233,1266,-3408,-1992,211.0,-459.0
4257,12205,-56,1175,-3095,-1878,152.0,-299.0
4273,12206,136,1103,-2982,-1774,244.0,-136.0
4289,12207,189,1002,-2656,-1689,459.0,-10.0
4306,12208,203,800,-2312,-1631,463.0,113.0
4321,12209,290,542,-1971,-1439,429.0,268.0
4337,12210,450,334,-1848,-1090,433.0,436.0
4353,12211,613,292,-1816,-670,647.0,544.0
4369,12212,574,244,-1872,-429,594.0,609.0
4385,12213,607,183,-1904,-284,430.0,655.0
4401,12214,906,69,-2082,-23,540.0,757.0
4417,12215,994,64,-2224,176,861.0,804.0
4433,12216,905,37,-2378,326,768.0,744.0
4449,12217,904,77,-2674,361,449.0,608.0
4465,12218,988,47,-2894,426,320.0,529.0
4481,12219,1051,30,-3162,474,443.0,477.0
4497,12220,901,206,-3352,572,553.0,454.0
4513,12221,836,354,-3529,525,343.0,458.0
4529,12222,919,304,-3718,460,267.0,396.0
4546,12223,896,301,-3710,418,202.0,356.0
4561,12224,891,362,-3726,431,71.0,323.0
4577,12225,970,331,-3762,445,-176.0,275.0
4593,12226,1148,327,-3924,469,-154.0,223.0
4609,12227,1224,392,-4051,518,127.0,184.0
4625,12228,963,567,-4054,423,85.0,112.0
4641,12229,894,511,-4068,291,-143.0,28.0
4657,12230,1046,547,-4204,253,-156.0,34.0
4673,12231,956,532,-4146,175,-55.0,-15.0
4689,12232,967,529,-4080,97,-59.0,-91.0
4705,12233,952,501,-3973,74,-110.0,-129.0
4721,12234,824,531,-3926,24,-182.0,-189.0
4737,12235,796,510,-3958,-3,-239.0,-205.0
4753,12236,817,495,-3889,-8,-98.0,-175.0
4769,12237,735,532,-3724,-5,-33.0,-150.0
4785,12238,700,471,-3665,20,-82.0,-126.0
4801,12239,736,514,-3692,27,-42.0,-118.0
4818,12240,697,494,-3608,35,-106.0,-86.0
4833,12241,745,483,-3583,71,-99.0,-50.0
4849,12242,734,469,-3508,109,-40.0,-30.0
4865,12243,772,515,-3618,191,22.0,12.0
4881,12244,750,523,-3650,251,85.0,69.0
4897,12245,785,539,-3726,263,94.0,97.0
4913,12246,793,533,-3744,236,80.0,56.0
4929,12247,779,513,-3805,223,12.0,20.0
4945,12248,857,507,-3858,230,99.0,26.0
4961,12249,773,550,-3864,220,113.0,10.0
4977,12250,728,567,-3837,145,46.0,-56.0
4993,12251,736,481,-3869,109,-19.0,-82.0
5009,12252,747,441,-3808,138,97.0,-77.0
5025,12253,718,518,-3827,165,168.0,-41.0
5041,12254,681,506,-3758,137,118.0,-48.0
5057,12255,704,490,-3771,100,11.0,-86.0
5073,12256,706,465,-3738,138,83.0,-70.0
5089,12257,748,510,-3708,182,183.0,-23.0
5105,12258,687,553,-3732,207,197.0,-15.0
5121,12259,650,575,-3803,190,107.0,-42.0
5137,12260,674,521,-3845,188,46.0,-55.0
5153,12261,672,591,-3892,199,73.0,-55.0
5169,12262,629,628,-3888,204,57.0,-41.0
5185,12263,585,683,-3899,142,-20.0,-65.0
5201,12264,629,633,-3907,93,-89.0,-71.0
5217,12265,661,640,-3904,96,9.0,-58.0
5233,12266,596,668,-3881,89,51.0,-59.0
5249,12267,582,695,-3851,53,28.0,-68.0
5265,12268,560,654,-3880,39,8.0,-55.0
5281,12269,563,617,-3844,71,38.0,-15.0
5297,12270,530,681,-3880,79,84.0,7.0
5313,12271,500,659,-3851,51,59.0,26.0
5329,12272,514,652,-3815,34,-13.0,35.0
5345,12273,534,620,-3821,17,-64.0,10.0
5361,12274,534,641,-3873,16,-63.0,16.0
5377,12275,566,642,-3866,16,-27.0,38.0
5393,12276,558,613,-3757,8,-30.0,49.0
5409,12277,611,588,-3770,13,-30.0,42.0
5425,12278,630,610,-3756,33,3.0,48.0
5441,12279,590,627,-3766,44,24.0,53.0
5457,12280,546,590,-3699,33,-23.0,36.0
5473,12281,609,622,-3712,46,-40.0,12.0
5489,12282,596,557,-3717,70,23.0,22.0
5505,12283,537,624,-3733,113,61.0,47.0
5537,12285,516,678,-3825,57,-16.0,47.0
5553,12286,538,627,-3809,41,-33.0,30.0
5569,12287,528,651,-3798,52,-80.0,41.0
5585,12288,575,601,-3765,67,-108.0,38.0
5601,12289,644,617,-3807,96,-32.0,22.0
5617,12290,556,696,-3857,108,27.0,46.0
5633,12291,528,710,-3832,89,-55.0,46.0
5649,12292,577,689,-3882,39,-141.0,6.0
5665,12293,629,665,-3831,38,-115.0,-18.0
5681,12294,616,654,-3769,44,-49.0,-11.0
5697,12295,591,662,-3783,44,-71.0,-27.0
5713,12296,542,671,-3818,17,-146.0,-44.0
5729,12297,574,641,-3839,-1,-131.0,-59.0
5745,12298,550,653,-3796,6,-62.0,-41.0
5762,12299,479,653,-3734,9,-66.0,-30.0
5777,12300,516,602,-3761,34,-114.0,-18.0
5793,12301,563,629,-3779,62,-45.0,-20.0
5809,12302,526,664,-3810,69,-20.0,-9.0
5825,12303,488,664,-3767,29,-84.0,-31.0
5841,12304,526,605,-3704,21,-125.0,-38.0
5857,12305,538,600,-3786,55,-62.0,-5.0
5873,12306,519,635,-3787,68,-48.0,12.0
5889,12307,509,696,-3796,61,-119.0,-14.0
5905,12308,555,675,-3816,17,-129.0,-20.0
5921,12309,570,615,-3778,35,-122.0,-11.0
Order,False,Max_Delay,32,Out_Range,2,,
15457,12905,543,936,-3693,38,-135.0,-27.0
15473,12906,582,917,-3724,26,-126.0,-39.0
15489,12907,568,912,-3750,58,-93.0,-23.0
15505,12908,565,966,-3759,50,-81.0,-26.0
15521,12909,561,987,-3744,29,-85.0,-32.0
15537,12910,525,949,-3724,-5,-129.0,-55.0
15553,12911,561,887,-3707,1,-159.0,-56.0
15569,12912,576,909,-3659,34,-102.0,-47.0
15585,12913,542,948,-3697,50,-78.0,-39.0
15601,12914,497,958,-3706,54,-93.0,-32.0
15618,12915,503,969,-3726,24,-156.0,-38.0
15633,12916,520,944,-3659,15,-159.0,-48.0
15649,12917,569,915,-3686,46,-88.0,-17.0
15665,12918,552,937,-3723,59,-76.0,-14.0
15682,12919,599,952,-3755,48,-96.0,-31.0
15697,12920,578,968,-3784,29,-85.0,-55.0
15713,12921,540,954,-3753,20,-119.0,-54.0
15729,12922,552,959,-3754,0,-125.0,-59.0
15745,12923,571,943,-3718,-3,-109.0,-56.0
15761,12924,542,909,-3676,19,-89.0,-53.0
15777,12925,566,904,-3667,53,-71.0,-48.0
15793,12926,562,924,-3741,66,-12.0,-38.0
15809,12927,527,989,-3761,63,-65.0,-29.0
15825,12928,493,973,-3751,22,-160.0,-38.0
15841,12929,590,922,-3761,28,-121.0,-8.0
15857,12930,612,980,-3789,60,-8.0,-12.0
15873,12931,574,987,-3855,33,-70.0,-40.0
15889,12932,557,993,-3833,-24,-185.0,-68.0
15905,12933,581,942,-3789,-61,-148.0,-96.0
15921,12934,557,924,-3766,-35,-51.0,-84.0
15937,12935,474,966,-3742,-36,-109.0,-76.0
15953,12936,496,984,-3740,-92,-192.0,-101.0
15969,12937,528,964,-3652,-70,-162.0,-89.0
15985,12938,566,895,-3620,-33,-121.0,-59.0
16002,12939,501,920,-3607,-3,-103.0,-63.0
16017,12940,509,908,-3619,15,-114.0,-69.0
16033,12941,478,907,-3648,21,-101.0,-61.0
16049,12942,499,920,-3665,23,-124.0,-39.0
16065,12943,531,898,-3638,32,-131.0,-43.0
16081,12944,555,920,-3592,42,-178.0,-41.0
16097,12945,574,864,-3703,72,-112.0,-31.0
16113,12946,661,851,-3737,105,-12.0,-8.0
16129,12947,791,895,-3827,150,71.0,-31.0
16146,12948,857,880,-4046,171,195.0,-78.0
16161,12949,829,871,-4282,175,397.0,-104.0
16177,12950,916,806,-4825,279,748.0,0.0
16193,12951,896,980,-5660,448,1528.0,244.0
16209,12952,319,1434,-6166,360,1606.0,301.0
16225,12953,69,2044,-7224,-173,1056.0,55.0
16241,12954,-204,1978,-7097,-699,110.0,-124.0
16258,12955,-17,2160,-7261,-1628,-193.0,-233.0
16273,12956,-16,2122,-6604,-2249,-81.0,-372.0
16289,12957,-200,1921,-5759,-2750,-1.0,-557.0
16305,12958,-506,1753,-5024,-2947,35.0,-524.0
16321,12959,-659,1568,-4468,-2983,297.0,-321.0
16337,12960,-881,1407,-3812,-2930,653.0,-94.0
16353,12961,-1106,1196,-3185,-2818,473.0,86.0
16369,12962,-1064,1011,-2803,-2670,7.0,281.0
16385,12963,-737,745,-2692,-2488,193.0,587.0
16401,12964,-598,565,-2479,-2231,537.0,842.0
16417,12965,-608,479,-2311,-2016,926.0,1057.0
16433,12966,-680,347,-2108,-1839,1098.0,1248.0
16449,12967,-588,227,-1988,-1595,1297.0,1450.0
16465,12968,-753,206,-1638,-1400,1282.0,1538.0
16482,12969,-807,90,-1383,-1291,853.0,1554.0
16497,12970,-787,-187,-1233,-1146,365.0,1561.0
16513,12971,-594,-227,-1120,-821,187.0,1610.0
16529,12972,-584,-336,-987,-616,91.0,1647.0
16545,12973,-438,-386,-924,-254,73.0,1733.0
16561,12974,-501,-383,-762,118,-97.0,1804.0
16577,12975,-441,-432,-622,401,-546.0,1825.0
16593,12976,-196,-425,-722,816,-861.0,1941.0
16609,12977,90,-416,-902,1279,-757.0,2081.0
16625,12978,209,-433,-1071,1759,-514.0,2244.0
16641,12979,415,-230,-1336,2244,-379.0,2360.0
16657,12980,546,-45,-1464,2639,-346.0,2449.0
16673,12981,780,175,-1612,2981,-417.0,2476.0
16689,12982,1140,227,-1770,3151,-413.0,2337.0
16705,12983,1503,427,-1786,3345,-258.0,2109.0
16721,12984,1945,612,-2299,3782,280.0,2205.0
16737,12985,2125,959,-2467,4094,642.0,2219.0
16753,12986,2705,1146,-3059,4527,605.0,2155.0
16770,12987,2789,1433,-3812,4543,248.0,1593.0
16785,12988,2758,1717,-4146,4186,-1153.0,739.0
16801,12989,3274,1664,-5113,3872,-1982.0,127.0
16817,12990,3449,1873,-5665,3466,-1562.0,-511.0
16833,12991,2831,2162,-5801,2850,-1834.0,-1167.0
16849,12992,2601,1914,-5691,2246,-2705.0,-1596.0
16865,12993,3200,1942,-5955,2069,-1808.0,-1749.0
16881,12994,2727,1911,-5876,2008,-847.0,-1793.0
16897,12995,2061,2158,-6072,1747,-989.0,-2003.0
16913,12996,1814,2390,-5949,1187,-1871.0,-2413.0
16929,12997,1932,2144,-5782,825,-2460.0,-2654.0
16945,12998,2441,2188,-5661,670,-1784.0,-2661.0
16961,12999,2473,2263,-5384,674,-823.0,-2555.0
16977,13000,2125,2273,-5401,588,-574.0,-2698.0
16993,13001,1770,2375,-5598,359,-619.0,-2901.0
17009,13002,1625,2485,-5426,89,-532.0,-2970.0
17025,13003,1571,2309,-5246,-59,21.0,-2892.0
17041,13004,1507,2328,-4986,-95,520.0,-2847.0
17057,13005,1144,2384,-4966,-220,573.0,-2823.0
17073,13006,883,2449,-4940,-437,615.0,-2838.0
17090,13007,732,2353,-4894,-593,870.0,-2690.0
17105,13008,578,2358,-4841,-662,1322.0,-2451.0
17121,13009,268,2334,-4630,-823,1294.0,-2334.0
17137,13010,21,2317,-4662,-1067,909.0,-2258.0
17153,13011,-67,2245,-4580,-1268,643.0,-2120.0
17169,13012,-33,2084,-4388,-1356,839.0,-1899.0
17185,13013,-161,2001,-4334,-1384,1137.0,-1593.0
17201,13014,-655,2077,-4337,-1535,778.0,-1439.0
17217,13015,-646,1989,-4203,-1791,83.0,-1362.0
17233,13016,-396,1734,-3947,-1965,-159.0,-1177.0
17249,13017,-446,1518,-3609,-1943,-204.0,-1015.0
17266,13018,-220,1457,-3602,-1833,-34.0,-715.0
17281,13019,-167,1324,-3492,-1800,275.0,-499.0
17298,13020,-279,1201,-3209,-1834,434.0,-359.0
17313,13021,-338,1068,-2843,-1826,419.0,-241.0
17329,13022,-354,933,-2575,-1769,330.0,-119.0
17345,13023,-217,731,-2548,-1583,542.0,160.0
17361,13024,-65,582,-2286,-1266,1005.0,550.0
17377,13025,7,421,-2171,-916,1159.0,861.0
17393,13026,17,335,-2383,-726,1038.0,891.0
17409,13027,84,408,-2641,-571,842.0,885.0
17425,13028,124,512,-2667,-545,489.0,856.0
17441,13029,214,477,-2486,-588,-164.0,826.0
17457,13030,515,267,-2364,-550,-800.0,758.0
17474,13031,1014,155,-2547,-220,-665.0,863.0
17489,13032,1308,239,-2684,79,-177.0,1000.0
17505,13033,1459,193,-2831,272,129.0,989.0
17522,13034,1439,181,-2956,399,250.0,774.0
17537,13035,1526,207,-3244,460,394.0,575.0
17553,13036,1461,322,-3504,468,780.0,478.0
17569,13037,1132,311,-3506,450,741.0,375.0
17585,13038,1038,328,-3728,432,613.0,307.0
17601,13039,781,394,-3704,341,324.0,148.0
17617,13040,795,425,-3784,275,7.0,84.0
17633,13041,857,372,-3820,276,-83.0,48.0
17649,13042,915,382,-3890,313,-19.0,67.0
17665,13043,890,478,-3965,316,95.0,58.0
